	CREBBP	CREBBP.1	CREBBP.2	PBX3	RAD21	RAD21.1	CTCF	ELF3	KLF5	ZEB1	PHF8	NMYC	NMYC.1	NMYC.2	BCL6	BCL6.1	BCL6.2	JUN	JUND	ZNF217	ESRRB	EZH1	EZH2	EED	SUZ12	MYC	MYC.1	MYC.2	TP53	PCDH7	BMI1	FUS	TAF15	NANOG	NANOG.1	NANOG.2	NANOG.3	NANOG.4	GATA2	RUNX1	TAL1	GATA2.1	GATA2.2	FOXP1
CJUN_26792858_Chip-Seq_BT549_Human	0.457101945	0.45664037	0.459732905	0.518247334	0.472066186	0.479497334	0.460415464	0.506935069	0.502581085	0.506029642	0.514254548	0.468100847	0.47191421	0.467222867	0.441298306	0.439685226	0.456018821	0.502022428	0.51365527	0.504325596	0.523744354	0.446204831	0.446439617	0.441068381	0.444700439	0.535894291	0.497026976	0.495798149	0.531851161	0.518428325	0.511827008	0.501194793	0.509013174	0.473734003	0.472996706	0.480050659	0.484434598	0.488097396	0.475547365	0.461696361	0.464958595	0.47450596	0.476800345	0.543866844
KDM2B_26808549_Chip-Seq_K562_Human	0.49158847	0.483533874	0.485271121	0.524339931	0.535175213	0.54130619	0.520841525	0.504727683	0.502064825	0.50856084	0.484015276	0.50978653	0.515879118	0.523586477	0.486551142	0.482532147	0.481528029	0.542139346	0.542422689	0.551760096	0.53169381	0.49107678	0.487039054	0.48702577	0.489784671	0.488493491	0.5215894	0.520390011	0.511628852	0.501357598	0.547602019	0.506976488	0.511754516	0.495366233	0.494906084	0.512213204	0.506499203	0.494643464	0.531589532	0.530452046	0.537933847	0.532267933	0.532896387	0.529348964
KDM2B_26808549_Chip-Seq_REH_Human	0.471947542	0.472807104	0.47251244	0.456676259	0.481378297	0.486869454	0.471201888	0.442941397	0.445451739	0.442138339	0.470194245	0.477016037	0.496394634	0.476714029	0.443656775	0.447836331	0.460220024	0.448463729	0.455494305	0.467178807	0.46379946	0.446320294	0.44837485	0.443757044	0.448550959	0.482111211	0.452855366	0.452328537	0.471355216	0.465893285	0.492792266	0.511779077	0.52291277	0.46547467	0.466821343	0.473473621	0.465405725	0.476118855	0.472773531	0.47038729	0.474230516	0.478155725	0.478086631	0.513233064
KDM2B_26808549_Chip-Seq_SUP-B15_Human	0.535662815	0.532625233	0.534985644	0.55208415	0.534516223	0.537894958	0.527172852	0.54268359	0.538412465	0.547561041	0.512696078	0.522015756	0.522655112	0.534774977	0.533529995	0.545531162	0.548598739	0.571465336	0.572414449	0.556841153	0.551876401	0.532438375	0.528613212	0.529346055	0.53105789	0.517536648	0.549461251	0.555857493	0.553127451	0.536424486	0.555553922	0.505330649	0.513035598	0.505886671	0.503815943	0.511287348	0.507424837	0.499903478	0.541729108	0.535206699	0.543301704	0.536849323	0.534052288	0.543166783
KDM2B_26808549_Chip-Seq_DND41_Human	0.553435528	0.552109837	0.555688979	0.564928748	0.545120439	0.541946252	0.543051529	0.551563609	0.547974359	0.553897189	0.524869699	0.541602071	0.537804734	0.557249137	0.560081854	0.559100962	0.556682076	0.572479043	0.57358284	0.561892875	0.547573718	0.557405325	0.546142382	0.550193171	0.552871425	0.516135602	0.555324951	0.558099975	0.556756903	0.536159024	0.554030449	0.522928008	0.52791605	0.529906312	0.52730646	0.532971154	0.52363141	0.516668516	0.555289694	0.556085676	0.560657791	0.551785133	0.552561144	0.544123767
KDM2B_26808549_Chip-Seq_HPB-ALL_Human	0.592263062	0.589408438	0.587534091	0.571766458	0.574256661	0.574083856	0.579341823	0.570810737	0.572359848	0.57579023	0.554421369	0.573703109	0.570559953	0.582403213	0.594612461	0.591401776	0.597065831	0.585992947	0.585560737	0.580085554	0.569774948	0.58790465	0.58211651	0.583880355	0.580183516	0.558048981	0.584133882	0.581357628	0.572225705	0.578638845	0.564744514	0.556575496	0.552672153	0.570191745	0.569325235	0.574530564	0.561953501	0.556388715	0.581218652	0.573655825	0.574667842	0.56477116	0.564929859	0.565064786
KDM2B_26808549_Chip-Seq_JURKAT_Human	0.536356205	0.536923146	0.537536045	0.547279094	0.551542482	0.55097863	0.543414264	0.540791838	0.538974511	0.545768924	0.514445803	0.532427652	0.53357312	0.546045443	0.536338826	0.537821447	0.535822606	0.55286174	0.554536174	0.552532183	0.547182801	0.534520469	0.531195803	0.530385685	0.534747297	0.520774717	0.544451339	0.548677652	0.549284243	0.535216272	0.562366375	0.521698893	0.526910788	0.529414135	0.527285402	0.531663491	0.532430098	0.529320675	0.547464083	0.538266993	0.545428038	0.545401133	0.546910788	0.548416323
KDM2B_26808549_Chip-Seq_SIL-ALL_Human	0.558625373	0.555353255	0.556378106	0.578073807	0.553679051	0.553031933	0.551228752	0.57164252	0.567073931	0.573861083	0.543171844	0.546164761	0.547064861	0.558620527	0.567050572	0.568121521	0.566425572	0.583390283	0.58380753	0.578863444	0.553847167	0.570232853	0.569993042	0.567438121	0.569039513	0.537352013	0.572574925	0.578031685	0.564529324	0.558904448	0.559264662	0.525998012	0.521474404	0.538935636	0.536421471	0.540298583	0.535262425	0.528607729	0.565112947	0.559968564	0.564638171	0.559514289	0.556800696	0.540546968
FLI1_26923725_Chip-Seq_HEMOGENIC-ENDOTHELIUM_Mouse	0.511177784	0.516279493	0.516223953	0.523278115	0.508941152	0.506286521	0.51076075	0.513822905	0.516226295	0.51509027	0.507877619	0.514712789	0.517428335	0.519167172	0.519328831	0.520249449	0.517801957	0.527559123	0.525777701	0.506881202	0.516447905	0.519411935	0.514061742	0.512843853	0.513125276	0.504578418	0.52526833	0.518494487	0.515177646	0.519478501	0.524528666	0.501664967	0.504214857	0.507947354	0.505657663	0.508271637	0.498844405	0.499707139	0.509317117	0.523333655	0.517659316	0.518340821	0.516414691	0.506589168
LMO2_26923725_Chip-Seq_HEMOGENIC-ENDOTHELIUM_Mouse	0.494752074	0.493679204	0.491864768	0.496689436	0.48872995	0.491038717	0.484629563	0.483931139	0.480060426	0.484602876	0.48627005	0.480187638	0.488365874	0.48290224	0.46940625	0.481667174	0.486855918	0.480983407	0.483815404	0.489514795	0.503989768	0.475895188	0.476304757	0.474237279	0.481329784	0.498023507	0.47473714	0.480036228	0.493099143	0.494558767	0.513006361	0.509541206	0.508877627	0.484089187	0.48567146	0.490868501	0.487903485	0.494372788	0.473996405	0.489125553	0.484957135	0.501703402	0.506128872	0.512209486
CEBPB_26923725_Chip-Seq_HEMOGENIC-ENDOTHELIUM_Mouse	0.489456881	0.49052479	0.490839093	0.500177434	0.497219501	0.491260817	0.488872145	0.500359675	0.495616887	0.501191106	0.494333834	0.485473107	0.487497746	0.49499384	0.481504958	0.486354417	0.488352163	0.479916617	0.48411223	0.506134315	0.499454477	0.477542218	0.478424279	0.473042067	0.47827494	0.499318209	0.488065655	0.490713191	0.505415415	0.499454177	0.508040114	0.519358924	0.519652494	0.503076322	0.504121695	0.504879207	0.505789964	0.504189303	0.486664663	0.497754357	0.499864483	0.505126953	0.508535306	0.509748347
SPI1_26923725_Chip-Seq_HPCs_Mouse	0.503500981	0.501412836	0.501923627	0.521808857	0.49980227	0.500374019	0.502692405	0.507542601	0.512241592	0.512539938	0.506137892	0.504212024	0.498081138	0.504366031	0.511121637	0.515254064	0.513040078	0.515182315	0.51278153	0.505323851	0.512415219	0.516585062	0.517182595	0.51830199	0.518186799	0.506709081	0.510992433	0.512003363	0.511323851	0.511019899	0.516006867	0.502317124	0.509569507	0.504644058	0.50446875	0.503126822	0.496758408	0.49351065	0.49996875	0.513320207	0.509162416	0.5132287	0.513539798	0.499606362
TAL1_26923725_Chip-Seq_HPCs_Mouse	0.470835286	0.478111328	0.470236328	0.45899235	0.473874023	0.479535645	0.465691406	0.463413249	0.45971403	0.461174642	0.474359538	0.481844238	0.495206706	0.48111377	0.453722493	0.452688965	0.467871257	0.452423665	0.456964193	0.481828451	0.474169271	0.458454753	0.457964681	0.455431966	0.459361491	0.486574056	0.458161784	0.45770459	0.468858236	0.478464844	0.4924139	0.512235352	0.512939453	0.466097656	0.467584635	0.482949707	0.474172852	0.483546387	0.470355143	0.452130534	0.450456706	0.47456543	0.469040039	0.494664388
CEBPB_26923725_Chip-Seq_MACROPHAGESS_Mouse	0.523241773	0.52137933	0.52971608	0.519970266	0.498289261	0.500166715	0.506523672	0.530046767	0.526630629	0.528104359	0.511230514	0.503106524	0.496176241	0.505580398	0.528712615	0.524621247	0.535568995	0.52326097	0.520771363	0.503586605	0.512817841	0.526771796	0.521472575	0.520609555	0.518128464	0.510038539	0.524661663	0.521876443	0.513374423	0.507865618	0.502963193	0.488825202	0.490460739	0.505818418	0.504862587	0.505757506	0.495195727	0.503007506	0.49959974	0.513155456	0.510357246	0.51000996	0.506741917	0.491577512
FLI1_26923725_Chip-Seq_MACROPHAGESS_Mouse	0.524806122	0.526677012	0.525387613	0.533214569	0.503103316	0.50636352	0.509384495	0.512407029	0.510513322	0.514686933	0.507655896	0.508658872	0.497411281	0.50855924	0.519294785	0.514593396	0.523274376	0.517075822	0.515454507	0.528305272	0.519242489	0.510584892	0.512490079	0.514014598	0.512851049	0.511372307	0.526188492	0.523991638	0.516568878	0.512726899	0.516701956	0.505664116	0.513719104	0.516470947	0.513920635	0.514672052	0.509812642	0.511099773	0.513691468	0.521818736	0.516678288	0.520094955	0.51430102	0.506684524
SPI1_26923725_Chip-Seq_MACROPHAGESS_Mouse	0.511372763	0.51139849	0.510537053	0.519299357	0.500680089	0.495383529	0.499176314	0.504259368	0.505624301	0.504855145	0.498754754	0.498714346	0.497212248	0.49222693	0.520006152	0.524436102	0.518943093	0.5096875	0.509669743	0.502677852	0.498973574	0.511088926	0.509284676	0.503615213	0.505680229	0.496622204	0.513933305	0.515074944	0.509520973	0.499907438	0.501250559	0.493864793	0.490150867	0.504061521	0.502533697	0.501259368	0.503469379	0.494991331	0.5138908	0.502084732	0.499912472	0.503235598	0.500103048	0.491354027
UTX_26944678_Chip-Seq_JUKART_Human	0.577697572	0.582538554	0.578199573	0.570019077	0.546292689	0.547137407	0.550978922	0.58004389	0.57476334	0.577659819	0.548729589	0.548916622	0.540758938	0.553461846	0.585969984	0.590438634	0.595377268	0.578166489	0.57358151	0.558550694	0.563191969	0.593323773	0.594647012	0.594898079	0.594196905	0.542903549	0.576643543	0.574642343	0.565909552	0.551213847	0.548107791	0.523096185	0.523587113	0.540340715	0.538244397	0.54241182	0.542303095	0.534396478	0.561022012	0.559068303	0.55706857	0.553960379	0.555237994	0.540568837
IRF8_27001747_Chip-Seq_BMDM_Mouse	0.545052232	0.544661756	0.545435268	0.535406696	0.521826637	0.525732589	0.52075	0.531691071	0.529940476	0.535334226	0.526965476	0.508909524	0.508977827	0.508623363	0.558900595	0.560115179	0.567658631	0.518628274	0.522174107	0.520807143	0.540690476	0.553444196	0.547989732	0.548848958	0.550077976	0.54404747	0.549970089	0.540381994	0.554331696	0.534095982	0.523559673	0.522719048	0.534524554	0.531626339	0.533665625	0.538274702	0.525058036	0.526620833	0.529329315	0.508842857	0.508145238	0.514079911	0.512592708	0.533292411
PU_27001747_Chip-Seq_BMDM_Mouse	0.559846707	0.561086477	0.564738811	0.568310742	0.541351183	0.539497283	0.550576407	0.55525016	0.559524936	0.554094789	0.559617008	0.565821292	0.562684303	0.561977781	0.569699648	0.574011029	0.571755914	0.562941017	0.567612852	0.536497922	0.558234655	0.565946771	0.569042679	0.565221547	0.564591752	0.573858696	0.556199009	0.555332161	0.570684942	0.560316017	0.540491368	0.536316656	0.527874041	0.559042359	0.559556266	0.558870684	0.552313459	0.549983696	0.561247283	0.544171196	0.541091592	0.543636189	0.542512148	0.527211477
GATA3_27048872_Chip-Seq_THYMUS_Human	0.563567104	0.570296177	0.569707031	0.553052734	0.535652344	0.53545745	0.538774833	0.547689593	0.545537388	0.546974888	0.539712193	0.534205915	0.540546456	0.541589704	0.561183315	0.569964983	0.571661551	0.54161356	0.543976842	0.542364816	0.552792271	0.564057059	0.554106724	0.561479771	0.560351702	0.557513253	0.552434989	0.557358956	0.554929827	0.544243722	0.545043666	0.529800642	0.529709961	0.544301479	0.544988979	0.547187779	0.545624442	0.54141183	0.550182478	0.526321987	0.525982143	0.536124023	0.537279994	0.536856166
RACK7_27058665_Chip-Seq_MCF-7_Human	0.527953347	0.523952206	0.524024214	0.574939148	0.544732759	0.544641608	0.532605477	0.583301851	0.579135142	0.59054678	0.539761029	0.524065035	0.516440162	0.52927751	0.528731364	0.532384001	0.532555781	0.588948022	0.596293484	0.606809965	0.570043103	0.541576952	0.534841151	0.530673428	0.536099899	0.531780426	0.555706516	0.559196628	0.561728829	0.549790695	0.56036676	0.500637044	0.507578347	0.5391643	0.536326699	0.549139452	0.548762931	0.529004817	0.576541455	0.562357885	0.564399468	0.554757353	0.554720588	0.549502409
P300_27058665_Chip-Seq_ZR-75-30cells_Human	0.557534091	0.55526771	0.561007527	0.584776417	0.56207925	0.561923849	0.568281582	0.589429162	0.591738489	0.59173229	0.581952037	0.560693182	0.551483619	0.567398022	0.545153483	0.55132925	0.558771251	0.595544126	0.60005977	0.580836187	0.574244097	0.552029368	0.551225059	0.550096812	0.553329841	0.588511806	0.577927981	0.572365555	0.600293388	0.587884445	0.599934032	0.565466057	0.567742178	0.560239965	0.560131494	0.55757925	0.561785272	0.549132822	0.571055342	0.567825266	0.565367473	0.561987751	0.57102686	0.583196871
BRD4_27068464_Chip-Seq_AML-cells_Mouse	0.549786481	0.556882159	0.553639455	0.55849587	0.527794741	0.52370402	0.533594576	0.551110958	0.549743805	0.552998073	0.545185022	0.536379956	0.525238161	0.536491465	0.562479488	0.567010325	0.56853951	0.560317043	0.55923995	0.541315942	0.550850909	0.570787583	0.569494906	0.565550936	0.567714207	0.538609994	0.554572963	0.554552313	0.559694659	0.541910655	0.542874449	0.510148678	0.508273816	0.529416988	0.529290336	0.528094301	0.532807131	0.522959251	0.538563188	0.535201267	0.532015694	0.532886289	0.534502203	0.509686261
MYC_27129775_Chip-Seq_CORNEA_Mouse	0.486496681	0.485237555	0.477932107	0.493399336	0.491814574	0.488403899	0.484445658	0.482657494	0.484007743	0.48957854	0.471955337	0.482470409	0.488771433	0.497332826	0.475346515	0.474982716	0.482168695	0.485784154	0.48706568	0.489854397	0.482322041	0.462841814	0.466424779	0.461989629	0.469505669	0.471843335	0.487638274	0.494377212	0.487138136	0.48060979	0.498620852	0.481484513	0.488369331	0.471956997	0.470972345	0.478135094	0.481339463	0.478085592	0.486896571	0.497524475	0.502305033	0.499601908	0.503589602	0.485469027
ATF3_27146783_Chip-Seq_COLON_Human	0.564817298	0.569605685	0.565319121	0.601863338	0.56588569	0.566680394	0.57347947	0.614473032	0.61398931	0.614409135	0.59452223	0.568666181	0.558503523	0.558538508	0.578695092	0.572465258	0.576304057	0.620309524	0.622827259	0.587272473	0.591051385	0.578509111	0.574944485	0.577056973	0.575847303	0.581878766	0.595912415	0.590480564	0.605679057	0.603168246	0.586354349	0.559129373	0.550035107	0.577855442	0.577162779	0.57850085	0.568461127	0.565237366	0.588119534	0.584073129	0.586756317	0.57765294	0.581944971	0.558018465
MYCN_27167114_Chip-Seq_NEUROBLASTOMA_Human	0.486585017	0.476771324	0.485020623	0.504863075	0.504353255	0.504976992	0.498882295	0.500454545	0.500554574	0.50327427	0.483380331	0.499699074	0.504575196	0.51589913	0.479263749	0.478636223	0.478848485	0.506081229	0.510713244	0.515905022	0.49985592	0.491299102	0.486436728	0.487916947	0.488318462	0.483598485	0.486015572	0.489604237	0.494691358	0.49339436	0.512409792	0.495993126	0.49723064	0.484799663	0.484188833	0.48842326	0.48809596	0.485904321	0.50499509	0.501633979	0.506651796	0.511030163	0.508671577	0.498465909
E2A_27217539_Chip-Seq_RAMOS-Cell_line_Human	0.57887928	0.57885637	0.573574144	0.526946752	0.517009189	0.513577291	0.512492447	0.538899547	0.533474698	0.537918303	0.510956697	0.514767623	0.508925478	0.524540911	0.591359391	0.606137085	0.59129431	0.536712739	0.53560788	0.540076662	0.531532729	0.555702669	0.545873741	0.550015106	0.549670569	0.510802367	0.542859391	0.541115811	0.531870594	0.522533736	0.514299975	0.493807654	0.496387336	0.515685801	0.514787009	0.514672583	0.506514225	0.506873993	0.530860272	0.526899673	0.53007855	0.52668001	0.523404834	0.519454053
CTCF_27219007_Chip-Seq_Bcells_Human	0.421783324	0.421279686	0.41983018	0.431442084	0.433006403	0.432211147	0.418566502	0.422776484	0.423657742	0.426952125	0.404590949	0.416686845	0.425963912	0.434210274	0.400386059	0.399626601	0.397120634	0.444746362	0.44340163	0.448463475	0.431057625	0.404674913	0.407123254	0.404194267	0.409083964	0.412268917	0.410468132	0.413733265	0.416316938	0.411422148	0.440081345	0.428533324	0.432861467	0.397772555	0.395428987	0.410337311	0.417572614	0.417388533	0.431235739	0.454567957	0.462073923	0.457545984	0.469031141	0.443895955
SA1_27219007_Chip-Seq_Bcells_Human	0.48689471	0.476108322	0.479893531	0.492650101	0.48320283	0.487321934	0.475197102	0.503391173	0.501056435	0.503791947	0.471605121	0.474870788	0.478522237	0.484005054	0.491130896	0.476488544	0.483106637	0.493443059	0.487619272	0.488340633	0.497168464	0.482782682	0.482553235	0.479081873	0.479341307	0.469092823	0.484958053	0.475196765	0.485677898	0.476213443	0.49115465	0.466035883	0.472220687	0.467567722	0.466252695	0.472597204	0.478380391	0.474576651	0.485061826	0.486048686	0.486956536	0.48790128	0.487856301	0.490124158
CTCF_27219007_Chip-Seq_ERYTHROID_Human	0.484182941	0.490719557	0.491981201	0.504906566	0.495570847	0.49224509	0.484740039	0.503555135	0.500816498	0.503360831	0.47158179	0.481595819	0.483655443	0.498447671	0.495424523	0.5004039	0.499436027	0.50940881	0.512424102	0.508024411	0.496996352	0.507173401	0.50360578	0.498960157	0.505558782	0.474055836	0.490970398	0.495311448	0.493284091	0.486715769	0.505867424	0.478473345	0.470720539	0.469011364	0.467092593	0.479418771	0.473786336	0.468927189	0.492226431	0.501791667	0.502356902	0.498279321	0.50635115	0.494042088
SA1_27219007_Chip-Seq_ERYTHROID_Human	0.4783236	0.479920739	0.483866508	0.511633194	0.486390197	0.478853844	0.477829261	0.501632896	0.500143623	0.508215584	0.480194279	0.472531436	0.476266538	0.484394666	0.485543504	0.476878576	0.484481228	0.511311234	0.508933999	0.509140942	0.503329261	0.499158671	0.494856973	0.491023391	0.495352801	0.482195322	0.482893176	0.489578367	0.489020262	0.487592968	0.495489571	0.467357718	0.470809744	0.461120679	0.457278605	0.469296484	0.467484952	0.463399285	0.502951877	0.501831645	0.50183969	0.503830304	0.506871275	0.489290375
KAP1_27257070_Chip-Seq_ESCs_Mouse	0.522789319	0.525631015	0.527727259	0.543264818	0.534470657	0.534179577	0.53958436	0.537438234	0.539765112	0.542227259	0.531958333	0.542067782	0.52880267	0.537050029	0.54156206	0.530006015	0.530912705	0.5492076	0.547876907	0.545088175	0.534991637	0.53982189	0.540202905	0.537802817	0.541346684	0.531027582	0.542849765	0.53965493	0.531568809	0.538716403	0.544442635	0.517259977	0.519444396	0.533786092	0.53161341	0.531340376	0.531138644	0.527735035	0.539796802	0.565893486	0.559080546	0.555987969	0.553702025	0.540153609
P300_27268052_Chip-Seq_Bcells_Human	0.52247361	0.520445932	0.518117405	0.51384964	0.506978888	0.502785917	0.501410659	0.507910788	0.510976442	0.511215242	0.497444258	0.50077639	0.493805999	0.503344233	0.528230819	0.532516993	0.52912294	0.517839083	0.510331488	0.511605819	0.50718499	0.527471679	0.52204673	0.523487384	0.524105947	0.492447091	0.513576339	0.511588955	0.498485582	0.502570932	0.496254248	0.482430227	0.479073378	0.508386715	0.509435762	0.504664006	0.502564238	0.502316684	0.513657441	0.507497425	0.508419027	0.498706746	0.501841143	0.485944902
BCL6_27268052_Chip-Seq_Bcells_Human	0.497455088	0.49819068	0.499388889	0.511422378	0.492568666	0.485320613	0.486780893	0.495228712	0.496953531	0.499949117	0.482860722	0.476620976	0.467358126	0.481409268	0.509192627	0.511882529	0.508438474	0.51083541	0.503959502	0.495084372	0.494622015	0.513206776	0.507982996	0.510376817	0.511081516	0.460090343	0.495741173	0.497541796	0.482546599	0.478714823	0.482166018	0.451871366	0.454599039	0.47486189	0.473162513	0.475459502	0.47654608	0.473869029	0.493508307	0.489464304	0.489016225	0.48363188	0.483286604	0.464415498
SMRT_27268052_Chip-Seq_Bcells_Human	0.497940137	0.497663898	0.505257648	0.49972943	0.50224644	0.509480222	0.498403481	0.495743539	0.494848365	0.497847706	0.494184731	0.492714794	0.489696466	0.492101002	0.507235628	0.518642273	0.516008703	0.494504615	0.498299446	0.503015295	0.505856145	0.497544963	0.497866561	0.491511208	0.496447521	0.500794568	0.498853507	0.492256725	0.501887526	0.501427479	0.505405327	0.499210839	0.502552479	0.505318302	0.505963476	0.50606817	0.506871176	0.504549314	0.494920754	0.489186181	0.489015691	0.493030854	0.496324499	0.511999604
BCOR_27268052_Chip-Seq_Bcells_Human	0.501723637	0.499522248	0.50002945	0.504118956	0.479439943	0.480325103	0.480907536	0.497585005	0.499438272	0.498149048	0.483377315	0.474911908	0.468878987	0.480016847	0.512755916	0.50870126	0.504864969	0.510761445	0.503940458	0.493928112	0.483884645	0.510453961	0.506990741	0.508357382	0.506018519	0.460487912	0.496877829	0.496356739	0.481363812	0.480402135	0.47475	0.453869599	0.454706147	0.471574331	0.470315586	0.474274949	0.469769162	0.468040252	0.496505144	0.490224923	0.493736754	0.485113812	0.479306327	0.46790535
FOXA1_27270436_Chip-Seq_PROSTATE_Human	0.48814586	0.487248248	0.491559395	0.483546656	0.481581051	0.48672707	0.483844586	0.493753025	0.497246656	0.49426035	0.490078662	0.490494904	0.49096449	0.486305892	0.482436943	0.485772293	0.491483121	0.484312102	0.484881051	0.492442357	0.503143312	0.477592357	0.475700637	0.477668631	0.475812739	0.49152293	0.492572134	0.480580414	0.497199363	0.489255573	0.498837102	0.496948089	0.500380414	0.491849363	0.49066258	0.48998965	0.483807643	0.493746338	0.487424841	0.485244108	0.485720064	0.494943153	0.4912	0.484598885
OCT1_27270436_Chip-Seq_PROSTATE_Human	0.473906946	0.47417842	0.47418929	0.486657874	0.477712884	0.477969645	0.471484093	0.475050106	0.477188892	0.477606972	0.481033006	0.47608298	0.48473807	0.486259809	0.469079799	0.462474019	0.470227598	0.492435445	0.495573701	0.48304255	0.480329666	0.466941941	0.473012593	0.465404162	0.472121421	0.482475477	0.484096368	0.474778234	0.487217259	0.478830726	0.486639846	0.483614528	0.486903765	0.485401379	0.485015376	0.488008218	0.493996554	0.483605382	0.488893293	0.476226273	0.479338415	0.48805289	0.482491649	0.500511665
PBX_27287812_Chip-Seq_EMBYONIC-LIMB_Mouse	0.430030028	0.434085056	0.431999441	0.450493715	0.437687989	0.437289525	0.421152793	0.443499441	0.442464106	0.447544413	0.423161453	0.426542737	0.437416201	0.447899581	0.43179148	0.43467514	0.431161732	0.448207542	0.449246648	0.445629888	0.455184497	0.427928212	0.429263268	0.420330447	0.426416341	0.424221508	0.435757821	0.443542039	0.442594553	0.43894567	0.455006006	0.441760894	0.45663352	0.42035824	0.418738547	0.431151117	0.435115922	0.43232095	0.444552235	0.455925279	0.460595531	0.464393715	0.471250559	0.476262151
SUZ12_27294783_Chip-Seq_ESCs_Mouse	0.324014614	0.325657098	0.325476514	0.358777792	0.397235386	0.403784969	0.360941023	0.331106341	0.326324374	0.332417406	0.32013048	0.351844859	0.376025444	0.371396921	0.318669624	0.314977166	0.312958377	0.360778706	0.368102557	0.372736952	0.365582463	0.310976383	0.315931498	0.308953941	0.313554149	0.330423147	0.33031785	0.343371738	0.334969598	0.332330637	0.405464379	0.386149922	0.404615997	0.326171842	0.324927453	0.355332463	0.360083638	0.346435412	0.363516571	0.367712422	0.374927975	0.401436587	0.401290318	0.416595903
EZH2_27294783_Chip-Seq_ESCs_Mouse	0.326937171	0.324693218	0.328154968	0.370611856	0.406923633	0.414100421	0.369580179	0.33787868	0.334850946	0.34218428	0.332610542	0.360348449	0.379571767	0.382498423	0.318627103	0.320118822	0.31780021	0.358027734	0.367898528	0.380763538	0.376722003	0.308018533	0.310883281	0.306652997	0.312528654	0.344598186	0.342597792	0.351737382	0.352390116	0.343831625	0.412306782	0.4084954	0.423680468	0.33617613	0.335375657	0.362548896	0.363115142	0.361959253	0.370241325	0.371568481	0.379464117	0.402539169	0.408327944	0.423169821
RING1B_27294783_Chip-Seq_ESCs_Mouse	0.368560532	0.374817725	0.374942725	0.414761672	0.457638979	0.457631379	0.427563789	0.39065703	0.388843241	0.392389658	0.392881786	0.414182139	0.429724756	0.428255429	0.365628664	0.358195033	0.36570779	0.412847856	0.416811889	0.425499864	0.417208605	0.36445019	0.368381107	0.365700869	0.369388979	0.409522394	0.385822204	0.390685803	0.398566097	0.410369843	0.457368621	0.440433768	0.451709555	0.38404981	0.383332926	0.40771797	0.412918295	0.407010993	0.41091626	0.41625475	0.423500679	0.445119164	0.45584582	0.457110613
RING1B_27294783_Chip-Seq_NPCs_Mouse	0.417364947	0.421933995	0.425142063	0.453783069	0.495240344	0.495366402	0.46836045	0.427114286	0.426648545	0.43017672	0.426943915	0.452089815	0.471555026	0.467777646	0.409367725	0.409790344	0.412897884	0.44885463	0.454621032	0.452191931	0.447433862	0.397387037	0.401744444	0.396447487	0.400837698	0.442589947	0.420370238	0.424321429	0.428830952	0.446051058	0.498141534	0.475477513	0.482277513	0.427573016	0.429108995	0.447247354	0.455648677	0.447618519	0.447078968	0.448103307	0.451940608	0.472858333	0.486297487	0.490355159
ZFP281_27345836_Chip-Seq_ESCs_Mouse	0.500260732	0.498718561	0.505281944	0.523997475	0.532151641	0.53180947	0.528747727	0.517863005	0.51797197	0.523789899	0.50720947	0.525979167	0.53299798	0.541000379	0.496011237	0.498311616	0.503335354	0.53556048	0.536131187	0.526173485	0.520607449	0.489987374	0.489222601	0.485852525	0.489032576	0.501461742	0.512967551	0.515532197	0.515532955	0.516888131	0.54893649	0.518619192	0.52667702	0.504722854	0.504157702	0.518511237	0.51518548	0.508605051	0.527157071	0.54378649	0.547978409	0.553076641	0.558361237	0.528195581
RARB_27405468_Chip-Seq_BRAIN_Mouse	0.52539742	0.52373234	0.5205248	0.524923722	0.542573647	0.541275676	0.538881012	0.520381388	0.516740731	0.519051979	0.514893662	0.549039329	0.555340055	0.564358968	0.52478006	0.525161197	0.530401678	0.537034694	0.537156313	0.535077154	0.519758141	0.516248998	0.510321769	0.510942009	0.510227079	0.514795716	0.535776177	0.52990268	0.529995741	0.519837425	0.530328156	0.569930361	0.568655937	0.533728081	0.532823773	0.533817134	0.528255386	0.532580912	0.53546994	0.548241984	0.553858467	0.545124749	0.545772044	0.569550977
RUNX1_27457419_Chip-Seq_LIVER_Mouse	0.476671598	0.473674803	0.476883383	0.494049556	0.481488905	0.494573964	0.49393713	0.471983974	0.47065212	0.468585059	0.503912968	0.494351085	0.502007396	0.492203649	0.463851085	0.460137821	0.473047091	0.472719181	0.481011341	0.499702909	0.483519231	0.484005424	0.481936884	0.482784024	0.490466963	0.488337032	0.504391765	0.497490138	0.488992357	0.490281065	0.500578895	0.506335306	0.50540927	0.494977564	0.494398915	0.501206114	0.492455868	0.491813363	0.486863412	0.496036243	0.497196006	0.5067643	0.508240631	0.498268738
PU1_27457419_Chip-Seq_LIVER_Mouse	0.472099195	0.467150095	0.471669271	0.490076941	0.483014441	0.491689157	0.488797822	0.469287169	0.467369081	0.464481771	0.50146804	0.493149621	0.504679924	0.497931345	0.458827415	0.453671875	0.473905066	0.477265625	0.481533617	0.503442708	0.472990294	0.477460938	0.478731297	0.48232268	0.486126184	0.489397017	0.494847538	0.490854877	0.483266098	0.488182528	0.499375947	0.510382102	0.506749527	0.495336648	0.49554285	0.501746449	0.494473958	0.496640152	0.484200047	0.483747633	0.482865057	0.48988447	0.492793797	0.50264465
