	CREBBP	CREBBP.1	CREBBP.2	PBX3	RAD21	RAD21.1	CTCF	ELF3	KLF5	ZEB1	PHF8	NMYC	NMYC.1	NMYC.2	BCL6	BCL6.1	BCL6.2	JUN	JUND	ZNF217	ESRRB	EZH1	EZH2	EED	SUZ12	MYC	MYC.1	MYC.2	TP53	PCDH7	BMI1	FUS	TAF15	NANOG	NANOG.1	NANOG.2	NANOG.3	NANOG.4	GATA2	RUNX1	TAL1	GATA2.1	GATA2.2	FOXP1
FUS_26573619_Chip.Seq_HEK293_Human	0.497490218759569	0.508127445310108	0.498467662368591	0.473670942061035	0.446223590650835	0.471869832953424	0.446628789167489	0.48468138672473	0.505445174021025	0.495079780900214	0.451516687646719	0.470226924778008	0.454573197700133	0.470382403973735	0.466824413976117	0.464836525703399	0.482004899125642	0.487676317490559	0.499958153301807	0.477819889089239	0.500542646208281	0.495713945497227	0.503663457285748	0.51109685979655	0.515722450923689	0.447288470043888	0.503469873779471	0.504950498417991	0.48077841662981	0.471767427618821	0.456911849760147	0.423532813935291	0.420276256251488	0.483300445684347	0.496145680944443	0.492094716429082	0.506335522063076	0.489889769673051	0.493537236757051	0.475443132718674	0.48130779437281	0.48509202871432	0.477152723437553	0.456010954989283
TAF15_26573619_Chip.Seq_HEK293_Human	0.52746022680917	0.527824916374317	0.531027168148813	0.526360447091458	0.512682548747654	0.529245329199641	0.471811209920862	0.552536509749531	0.564302031492209	0.582902015175002	0.510601289059313	0.51987354164967	0.509437056375948	0.529436240515624	0.531655380598841	0.510798727257893	0.49022680917027	0.504204128253243	0.545373256098556	0.533323814962878	0.550019580647793	0.535867667455332	0.544710777514889	0.544630823203068	0.542830219466427	0.50391612955862	0.580218650567023	0.575595985967202	0.538826792853064	0.530730194990618	0.511566451823448	0.44764542710288	0.445461369013625	0.532473688504528	0.54317859182508	0.569653259361997	0.556662315411601	0.555423839438688	0.553310761197683	0.52310598025618	0.523012972179163	0.527391694541894	0.524803785591907	0.518785183976503
NANOG_18700969_ChIP.ChIP_MESCs_Mouse	0.493864190837625	0.495380862022228	0.502487123881811	0.531684060721063	0.401274058010301	0.413058416915153	0.386009081051776	0.48479194903768	0.468179723502304	0.439734345351044	0.439313499593386	0.451254404987802	0.415774600162646	0.438655462184874	0.466452968284088	0.51157495256167	0.479995256166983	0.461940227703985	0.456231363513147	0.460676335050149	0.424339929520195	0.485065058281377	0.48483938736785	0.485997560314448	0.501126999186772	0.43778801843318	0.442663323393874	0.453492816481431	0.421396042287883	0.407851043643264	0.394455136893467	0.381013147194362	0.380216183247493	0.499780428300352	0.495801707779886	0.465900650582814	0.458473163458932	0.47520805096232	0.463851314719436	0.395643805909461	0.344913933315262	0.344721469232854	0.328294930875576	0.38975874220656
NANOG_18555785_ChIP.Seq_MESCs_Mouse	0.350696888130252	0.350094209558824	0.348042279411765	0.416294642857143	0.365980173319328	0.360476628151261	0.365447085084034	0.413586856617647	0.390900407037815	0.357313222163866	0.37487887342437	0.366543461134454	0.348517266281513	0.353315388655462	0.316142660189076	0.354078584558824	0.361499474789916	0.433174566701681	0.411391478466387	0.363423384978992	0.3516796875	0.351845785189076	0.356164325105042	0.359353991596639	0.354063484768908	0.418604910714286	0.361545430672269	0.362732077205882	0.37229943539916	0.338655133928571	0.32723050157563	0.374886095063025	0.369647452731092	0.385334821428571	0.375549172794118	0.366802783613445	0.362258403361345	0.394841452205882	0.36948562237395	0.33519268644958	0.318073463760504	0.341838891806723	0.330966058298319	0.351715795693277
NANOG_21062744_ChIP.ChIP_HESCs_Human	0.361338210578349	0.368195551161641	0.365882946119624	0.404302718734553	0.33477508650519	0.341259515570934	0.346380425111221	0.405130598121602	0.363895600593178	0.345278695007415	0.354809095402867	0.375512011863569	0.339602570439941	0.355793969352447	0.326636085022244	0.381168363816115	0.364274641621354	0.428904003954523	0.408195353435492	0.342632328225408	0.337062382600099	0.350098269896194	0.345529807217004	0.348530301532378	0.35208838358873	0.422591201186357	0.34279723183391	0.355810182896688	0.334228373702422	0.324117844784973	0.328693821057835	0.348149678695007	0.344332970835393	0.390727236777064	0.376173603559071	0.362904399406822	0.371696094908552	0.367655363321799	0.343068314384577	0.333105486900643	0.332788729609491	0.318952446861097	0.31055996045477	0.325843796342066
NANOG_18358816_ChIP.ChIP_MESCs_Mouse	0.448583214706648	0.453882230487824	0.4552691677764	0.468454332552693	0.425922150280877	0.425783012658615	0.418666482986637	0.477276637430929	0.459313189756777	0.441046670034134	0.436423596761109	0.448455710152914	0.428646431250096	0.431068405504278	0.413687223523289	0.451935069109611	0.426786364819152	0.47996693759471	0.458289326659626	0.434370054032542	0.420140974422556	0.442748159373039	0.447706448699698	0.450043777073671	0.450211078967106	0.463354915736786	0.4235537493686	0.432246100626043	0.4162783364712	0.407906659931732	0.402498201466379	0.426512681575362	0.425201053098835	0.456177312455037	0.450558846489415	0.441371018352696	0.439970458128607	0.457439959590394	0.430425678468109	0.431523013577016	0.401822718158302	0.401684652002878	0.398921645160797	0.417378885980622
NANOG_16153702_ChIP.ChIP_HESCs_Human	0.460539353769677	0.466763995739141	0.467170197656527	0.449108770268671	0.421511303112794	0.425452716297787	0.41510758669665	0.455102023908155	0.437946857616286	0.420551307847083	0.431962954195763	0.441238726476506	0.432275535566339	0.434127470706593	0.420364895253876	0.443160610723162	0.437614865664576	0.45911338619955	0.44665640904249	0.422926026748728	0.419164043082022	0.442447863652503	0.439994437211504	0.446960113622914	0.450020594153154	0.455053970884128	0.434217658894544	0.440002248786839	0.40345058586815	0.408432713930643	0.402745768730027	0.425067818676766	0.427008048289738	0.45589241330335	0.456125695348562	0.439596638655462	0.451104391052196	0.447081784826607	0.445590957509764	0.420027222156468	0.395114096342762	0.402178127589064	0.389638892176589	0.413860220144396
NANOG_18347094_ChIP.ChIP_MESCs_Mouse	0.463068177497243	0.466700825126431	0.468946537891175	0.477896117723107	0.422324422981862	0.426274002813795	0.413303927906004	0.481641412220997	0.454260998517054	0.440700787102171	0.439904273926765	0.453300695843948	0.428733697098749	0.443835792235446	0.428241758241758	0.461131316780106	0.451049659682878	0.488909844480779	0.474243982660938	0.43212080307236	0.429096733716111	0.456401384083045	0.458152496292635	0.460100098863075	0.461689798091182	0.474650176812807	0.43136393018746	0.440323491387505	0.426725445834442	0.414615479676033	0.41388788547093	0.417546959960455	0.414838872200464	0.464111753298604	0.453475797558843	0.4353129396555	0.450706015437849	0.455178238716301	0.441866040533861	0.427306361458611	0.39375470550211	0.395095535951937	0.383583881516407	0.417535552682611
NANOG_18555785_Chip.Seq_ESCs_Mouse	0.500763520131979	0.507702050145211	0.503805743156158	0.48492619133543	0.449254523895448	0.455141516729391	0.44208417109175	0.492562767438264	0.488012235569074	0.469527933872936	0.456234125552061	0.476277946761527	0.455953497963603	0.472793902837209	0.448025124160093	0.466128954649344	0.459392517743294	0.48847175680088	0.481812995136705	0.45592497121548	0.482596965166435	0.473398979223591	0.474702617243216	0.475880290766613	0.482373562922101	0.487076008317437	0.467039576566823	0.469301953910399	0.456804660514513	0.444117818906704	0.447294770669004	0.419290611950302	0.421720540977127	0.470689625543469	0.469639119451462	0.463814335550171	0.473631317557698	0.469495282775687	0.48391435101648	0.480808028732966	0.477695348077881	0.455987180148133	0.45023457235655	0.438658211750958
NANOG_19829295_ChIP.Seq_ESCs_Human	0.512509387655991	0.51341476528692	0.513315815490283	0.498245180425111	0.486489580352265	0.493246351172048	0.476644205669884	0.496332700262768	0.495086678634302	0.498738021524399	0.4947749130612	0.493746043308964	0.489321487108775	0.4942527599275	0.490340643997537	0.491568800894971	0.493380163210795	0.490979264770924	0.486668747994554	0.500834959370745	0.501361535326205	0.50572859484351	0.504447364084953	0.505616463303588	0.510856900035556	0.485968467882509	0.491998074771704	0.492010389295037	0.492080547389234	0.493035963611451	0.492950629168076	0.48604261518849	0.485466000641743	0.508865416135494	0.503133612578158	0.497637606126042	0.502844308001839	0.4967269384534	0.506964556720521	0.509690055588799	0.500191308721631	0.498926034810209	0.490043014109669	0.493069785189618
NANOG_20526341_ChIP.Seq_ESCs_Human	0.516656433309577	0.514306859742965	0.51732729251999	0.512680382497827	0.513681659056913	0.517753725907884	0.519390071033073	0.519570355635264	0.504124538911557	0.510221479085576	0.511678714356199	0.517321340465357	0.514168787738768	0.516484763523303	0.496164214054681	0.501838871615748	0.50098976403236	0.522738963246063	0.518233414521447	0.51763194373742	0.506662855263261	0.504089453115822	0.502474879979951	0.503523538026581	0.505609654859148	0.507299803425564	0.502803339415915	0.505532826364469	0.510085443310595	0.504564129472852	0.514434672284571	0.520349448260199	0.520498876158105	0.524504139027466	0.515955813825996	0.516536452418805	0.523690117239813	0.518635648108265	0.517814264568829	0.512047271844432	0.51147383837039	0.511971696413887	0.512493440992427	0.515742714606812
NANOG_18692474_ChIP.Seq_MESCs_Mouse	0.465557304554475	0.465407550775412	0.465816387779602	0.479569358355587	0.427045777494671	0.428259242472499	0.426882181444006	0.481090048264204	0.462654592449225	0.442848078006713	0.43669255457285	0.464718989636671	0.438969730749443	0.451213709973785	0.435719246882426	0.466774750716613	0.453316939020506	0.489564948428351	0.472683195727271	0.433672121909988	0.429961596883651	0.450067312639341	0.451677671068427	0.452566883896416	0.456016549476934	0.475161881078962	0.438420878555504	0.44515906362545	0.429569480853566	0.421594739936791	0.419126773158243	0.426670566185658	0.425260063208957	0.466295048631698	0.457785175294608	0.44297927334199	0.449724379547737	0.454791753436068	0.444366869196658	0.436976259891712	0.406521914888404	0.413645968591518	0.401066161158341	0.42320479212093
NANOG_16518401_ChIP.PET_MESCs_Mouse	0.455795218749752	0.450653188427689	0.451101261696732	0.478254295095522	0.416208072633027	0.419851728770979	0.409732316767767	0.469743288043694	0.447912515999777	0.435672626666561	0.436045888554097	0.452642725964558	0.430405857707321	0.440075844907499	0.419564806054872	0.447580038637972	0.436912619352377	0.471927843985276	0.460177050952831	0.421358848175032	0.425872097183244	0.438577073213391	0.439972094798184	0.441589165467512	0.444725360342813	0.464428976888769	0.42303482982597	0.430494581938736	0.419507326109252	0.41461063895757	0.407517311560386	0.404831257006114	0.402998815420208	0.455892847205107	0.448802620385903	0.43687127831265	0.44293640635062	0.441904152389433	0.430071392795529	0.410246058688376	0.390232384344466	0.393115921865435	0.390074572875508	0.405029375988806
NANOG_18692474_ChIP.Seq_MEFs_Mouse	0.4587016763451	0.455565344572432	0.459179655384296	0.474795800915629	0.422527672242945	0.422456187418325	0.419959497702273	0.470624237336541	0.453573635427394	0.429956035967425	0.426629568408208	0.459486018918381	0.436540515279232	0.448361907069728	0.419008818769526	0.453575106664705	0.441635842802621	0.481028135249981	0.46238366407325	0.425717228188907	0.419978104527084	0.438896052756839	0.438683934954002	0.43983201931648	0.444843140139681	0.468173242520489	0.42527274143437	0.430299526607759	0.420120208742611	0.404651273485707	0.406204813542307	0.432996218054678	0.429116392179941	0.455531852287774	0.450848990471575	0.440915715410778	0.445434144821677	0.454347073535903	0.438276488762343	0.427074747509714	0.396858994885287	0.40159508087478	0.389614189651144	0.418190724281474
NANOG_18700969_ChIP.ChIP_MESCs_Mouse.1	0.493864190837625	0.495380862022228	0.502487123881811	0.531684060721063	0.401274058010301	0.413058416915153	0.386009081051776	0.48479194903768	0.468179723502304	0.439734345351044	0.439313499593386	0.451254404987802	0.415774600162646	0.438655462184874	0.466452968284088	0.51157495256167	0.479995256166983	0.461940227703985	0.456231363513147	0.460676335050149	0.424339929520195	0.485065058281377	0.48483938736785	0.485997560314448	0.501126999186772	0.43778801843318	0.442663323393874	0.453492816481431	0.421396042287883	0.407851043643264	0.394455136893467	0.381013147194362	0.380216183247493	0.499780428300352	0.495801707779886	0.465900650582814	0.458473163458932	0.47520805096232	0.463851314719436	0.395643805909461	0.344913933315262	0.344721469232854	0.328294930875576	0.38975874220656
NANOG_18555785_ChIP.Seq_MESCs_Mouse.1	0.350696888130252	0.350094209558824	0.348042279411765	0.416294642857143	0.365980173319328	0.360476628151261	0.365447085084034	0.413586856617647	0.390900407037815	0.357313222163866	0.37487887342437	0.366543461134454	0.348517266281513	0.353315388655462	0.316142660189076	0.354078584558824	0.361499474789916	0.433174566701681	0.411391478466387	0.363423384978992	0.3516796875	0.351845785189076	0.356164325105042	0.359353991596639	0.354063484768908	0.418604910714286	0.361545430672269	0.362732077205882	0.37229943539916	0.338655133928571	0.32723050157563	0.374886095063025	0.369647452731092	0.385334821428571	0.375549172794118	0.366802783613445	0.362258403361345	0.394841452205882	0.36948562237395	0.33519268644958	0.318073463760504	0.341838891806723	0.330966058298319	0.351715795693277
NANOG_21062744_ChIP.ChIP_HESCs_Human.1	0.361338210578349	0.368195551161641	0.365882946119624	0.404302718734553	0.33477508650519	0.341259515570934	0.346380425111221	0.405130598121602	0.363895600593178	0.345278695007415	0.354809095402867	0.375512011863569	0.339602570439941	0.355793969352447	0.326636085022244	0.381168363816115	0.364274641621354	0.428904003954523	0.408195353435492	0.342632328225408	0.337062382600099	0.350098269896194	0.345529807217004	0.348530301532378	0.35208838358873	0.422591201186357	0.34279723183391	0.355810182896688	0.334228373702422	0.324117844784973	0.328693821057835	0.348149678695007	0.344332970835393	0.390727236777064	0.376173603559071	0.362904399406822	0.371696094908552	0.367655363321799	0.343068314384577	0.333105486900643	0.332788729609491	0.318952446861097	0.31055996045477	0.325843796342066
NANOG_18358816_ChIP.ChIP_MESCs_Mouse.1	0.448583214706648	0.453882230487824	0.4552691677764	0.468454332552693	0.425922150280877	0.425783012658615	0.418666482986637	0.477276637430929	0.459313189756777	0.441046670034134	0.436423596761109	0.448455710152914	0.428646431250096	0.431068405504278	0.413687223523289	0.451935069109611	0.426786364819152	0.47996693759471	0.458289326659626	0.434370054032542	0.420140974422556	0.442748159373039	0.447706448699698	0.450043777073671	0.450211078967106	0.463354915736786	0.4235537493686	0.432246100626043	0.4162783364712	0.407906659931732	0.402498201466379	0.426512681575362	0.425201053098835	0.456177312455037	0.450558846489415	0.441371018352696	0.439970458128607	0.457439959590394	0.430425678468109	0.431523013577016	0.401822718158302	0.401684652002878	0.398921645160797	0.417378885980622
NANOG_16153702_ChIP.ChIP_HESCs_Human.1	0.460539353769677	0.466763995739141	0.467170197656527	0.449108770268671	0.421511303112794	0.425452716297787	0.41510758669665	0.455102023908155	0.437946857616286	0.420551307847083	0.431962954195763	0.441238726476506	0.432275535566339	0.434127470706593	0.420364895253876	0.443160610723162	0.437614865664576	0.45911338619955	0.44665640904249	0.422926026748728	0.419164043082022	0.442447863652503	0.439994437211504	0.446960113622914	0.450020594153154	0.455053970884128	0.434217658894544	0.440002248786839	0.40345058586815	0.408432713930643	0.402745768730027	0.425067818676766	0.427008048289738	0.45589241330335	0.456125695348562	0.439596638655462	0.451104391052196	0.447081784826607	0.445590957509764	0.420027222156468	0.395114096342762	0.402178127589064	0.389638892176589	0.413860220144396
NANOG_18347094_ChIP.ChIP_MESCs_Mouse.1	0.463068177497243	0.466700825126431	0.468946537891175	0.477896117723107	0.422324422981862	0.426274002813795	0.413303927906004	0.481641412220997	0.454260998517054	0.440700787102171	0.439904273926765	0.453300695843948	0.428733697098749	0.443835792235446	0.428241758241758	0.461131316780106	0.451049659682878	0.488909844480779	0.474243982660938	0.43212080307236	0.429096733716111	0.456401384083045	0.458152496292635	0.460100098863075	0.461689798091182	0.474650176812807	0.43136393018746	0.440323491387505	0.426725445834442	0.414615479676033	0.41388788547093	0.417546959960455	0.414838872200464	0.464111753298604	0.453475797558843	0.4353129396555	0.450706015437849	0.455178238716301	0.441866040533861	0.427306361458611	0.39375470550211	0.395095535951937	0.383583881516407	0.417535552682611
NANOG_18555785_Chip.Seq_ESCs_Mouse.1	0.500763520131979	0.507702050145211	0.503805743156158	0.48492619133543	0.449254523895448	0.455141516729391	0.44208417109175	0.492562767438264	0.488012235569074	0.469527933872936	0.456234125552061	0.476277946761527	0.455953497963603	0.472793902837209	0.448025124160093	0.466128954649344	0.459392517743294	0.48847175680088	0.481812995136705	0.45592497121548	0.482596965166435	0.473398979223591	0.474702617243216	0.475880290766613	0.482373562922101	0.487076008317437	0.467039576566823	0.469301953910399	0.456804660514513	0.444117818906704	0.447294770669004	0.419290611950302	0.421720540977127	0.470689625543469	0.469639119451462	0.463814335550171	0.473631317557698	0.469495282775687	0.48391435101648	0.480808028732966	0.477695348077881	0.455987180148133	0.45023457235655	0.438658211750958
NANOG_19829295_ChIP.Seq_ESCs_Human.1	0.512509387655991	0.51341476528692	0.513315815490283	0.498245180425111	0.486489580352265	0.493246351172048	0.476644205669884	0.496332700262768	0.495086678634302	0.498738021524399	0.4947749130612	0.493746043308964	0.489321487108775	0.4942527599275	0.490340643997537	0.491568800894971	0.493380163210795	0.490979264770924	0.486668747994554	0.500834959370745	0.501361535326205	0.50572859484351	0.504447364084953	0.505616463303588	0.510856900035556	0.485968467882509	0.491998074771704	0.492010389295037	0.492080547389234	0.493035963611451	0.492950629168076	0.48604261518849	0.485466000641743	0.508865416135494	0.503133612578158	0.497637606126042	0.502844308001839	0.4967269384534	0.506964556720521	0.509690055588799	0.500191308721631	0.498926034810209	0.490043014109669	0.493069785189618
NANOG_20526341_ChIP.Seq_ESCs_Human.1	0.516656433309577	0.514306859742965	0.51732729251999	0.512680382497827	0.513681659056913	0.517753725907884	0.519390071033073	0.519570355635264	0.504124538911557	0.510221479085576	0.511678714356199	0.517321340465357	0.514168787738768	0.516484763523303	0.496164214054681	0.501838871615748	0.50098976403236	0.522738963246063	0.518233414521447	0.51763194373742	0.506662855263261	0.504089453115822	0.502474879979951	0.503523538026581	0.505609654859148	0.507299803425564	0.502803339415915	0.505532826364469	0.510085443310595	0.504564129472852	0.514434672284571	0.520349448260199	0.520498876158105	0.524504139027466	0.515955813825996	0.516536452418805	0.523690117239813	0.518635648108265	0.517814264568829	0.512047271844432	0.51147383837039	0.511971696413887	0.512493440992427	0.515742714606812
NANOG_18692474_ChIP.Seq_MESCs_Mouse.1	0.465557304554475	0.465407550775412	0.465816387779602	0.479569358355587	0.427045777494671	0.428259242472499	0.426882181444006	0.481090048264204	0.462654592449225	0.442848078006713	0.43669255457285	0.464718989636671	0.438969730749443	0.451213709973785	0.435719246882426	0.466774750716613	0.453316939020506	0.489564948428351	0.472683195727271	0.433672121909988	0.429961596883651	0.450067312639341	0.451677671068427	0.452566883896416	0.456016549476934	0.475161881078962	0.438420878555504	0.44515906362545	0.429569480853566	0.421594739936791	0.419126773158243	0.426670566185658	0.425260063208957	0.466295048631698	0.457785175294608	0.44297927334199	0.449724379547737	0.454791753436068	0.444366869196658	0.436976259891712	0.406521914888404	0.413645968591518	0.401066161158341	0.42320479212093
NANOG_16518401_ChIP.PET_MESCs_Mouse.1	0.455795218749752	0.450653188427689	0.451101261696732	0.478254295095522	0.416208072633027	0.419851728770979	0.409732316767767	0.469743288043694	0.447912515999777	0.435672626666561	0.436045888554097	0.452642725964558	0.430405857707321	0.440075844907499	0.419564806054872	0.447580038637972	0.436912619352377	0.471927843985276	0.460177050952831	0.421358848175032	0.425872097183244	0.438577073213391	0.439972094798184	0.441589165467512	0.444725360342813	0.464428976888769	0.42303482982597	0.430494581938736	0.419507326109252	0.41461063895757	0.407517311560386	0.404831257006114	0.402998815420208	0.455892847205107	0.448802620385903	0.43687127831265	0.44293640635062	0.441904152389433	0.430071392795529	0.410246058688376	0.390232384344466	0.393115921865435	0.390074572875508	0.405029375988806
NANOG_18692474_ChIP.Seq_MEFs_Mouse.1	0.4587016763451	0.455565344572432	0.459179655384296	0.474795800915629	0.422527672242945	0.422456187418325	0.419959497702273	0.470624237336541	0.453573635427394	0.429956035967425	0.426629568408208	0.459486018918381	0.436540515279232	0.448361907069728	0.419008818769526	0.453575106664705	0.441635842802621	0.481028135249981	0.46238366407325	0.425717228188907	0.419978104527084	0.438896052756839	0.438683934954002	0.43983201931648	0.444843140139681	0.468173242520489	0.42527274143437	0.430299526607759	0.420120208742611	0.404651273485707	0.406204813542307	0.432996218054678	0.429116392179941	0.455531852287774	0.450848990471575	0.440915715410778	0.445434144821677	0.454347073535903	0.438276488762343	0.427074747509714	0.396858994885287	0.40159508087478	0.389614189651144	0.418190724281474
NANOG_18700969_ChIP.ChIP_MESCs_Mouse.2	0.493864190837625	0.495380862022228	0.502487123881811	0.531684060721063	0.401274058010301	0.413058416915153	0.386009081051776	0.48479194903768	0.468179723502304	0.439734345351044	0.439313499593386	0.451254404987802	0.415774600162646	0.438655462184874	0.466452968284088	0.51157495256167	0.479995256166983	0.461940227703985	0.456231363513147	0.460676335050149	0.424339929520195	0.485065058281377	0.48483938736785	0.485997560314448	0.501126999186772	0.43778801843318	0.442663323393874	0.453492816481431	0.421396042287883	0.407851043643264	0.394455136893467	0.381013147194362	0.380216183247493	0.499780428300352	0.495801707779886	0.465900650582814	0.458473163458932	0.47520805096232	0.463851314719436	0.395643805909461	0.344913933315262	0.344721469232854	0.328294930875576	0.38975874220656
NANOG_18555785_ChIP.Seq_MESCs_Mouse.2	0.350696888130252	0.350094209558824	0.348042279411765	0.416294642857143	0.365980173319328	0.360476628151261	0.365447085084034	0.413586856617647	0.390900407037815	0.357313222163866	0.37487887342437	0.366543461134454	0.348517266281513	0.353315388655462	0.316142660189076	0.354078584558824	0.361499474789916	0.433174566701681	0.411391478466387	0.363423384978992	0.3516796875	0.351845785189076	0.356164325105042	0.359353991596639	0.354063484768908	0.418604910714286	0.361545430672269	0.362732077205882	0.37229943539916	0.338655133928571	0.32723050157563	0.374886095063025	0.369647452731092	0.385334821428571	0.375549172794118	0.366802783613445	0.362258403361345	0.394841452205882	0.36948562237395	0.33519268644958	0.318073463760504	0.341838891806723	0.330966058298319	0.351715795693277
NANOG_21062744_ChIP.ChIP_HESCs_Human.2	0.361338210578349	0.368195551161641	0.365882946119624	0.404302718734553	0.33477508650519	0.341259515570934	0.346380425111221	0.405130598121602	0.363895600593178	0.345278695007415	0.354809095402867	0.375512011863569	0.339602570439941	0.355793969352447	0.326636085022244	0.381168363816115	0.364274641621354	0.428904003954523	0.408195353435492	0.342632328225408	0.337062382600099	0.350098269896194	0.345529807217004	0.348530301532378	0.35208838358873	0.422591201186357	0.34279723183391	0.355810182896688	0.334228373702422	0.324117844784973	0.328693821057835	0.348149678695007	0.344332970835393	0.390727236777064	0.376173603559071	0.362904399406822	0.371696094908552	0.367655363321799	0.343068314384577	0.333105486900643	0.332788729609491	0.318952446861097	0.31055996045477	0.325843796342066
NANOG_18358816_ChIP.ChIP_MESCs_Mouse.2	0.448583214706648	0.453882230487824	0.4552691677764	0.468454332552693	0.425922150280877	0.425783012658615	0.418666482986637	0.477276637430929	0.459313189756777	0.441046670034134	0.436423596761109	0.448455710152914	0.428646431250096	0.431068405504278	0.413687223523289	0.451935069109611	0.426786364819152	0.47996693759471	0.458289326659626	0.434370054032542	0.420140974422556	0.442748159373039	0.447706448699698	0.450043777073671	0.450211078967106	0.463354915736786	0.4235537493686	0.432246100626043	0.4162783364712	0.407906659931732	0.402498201466379	0.426512681575362	0.425201053098835	0.456177312455037	0.450558846489415	0.441371018352696	0.439970458128607	0.457439959590394	0.430425678468109	0.431523013577016	0.401822718158302	0.401684652002878	0.398921645160797	0.417378885980622
NANOG_16153702_ChIP.ChIP_HESCs_Human.2	0.460539353769677	0.466763995739141	0.467170197656527	0.449108770268671	0.421511303112794	0.425452716297787	0.41510758669665	0.455102023908155	0.437946857616286	0.420551307847083	0.431962954195763	0.441238726476506	0.432275535566339	0.434127470706593	0.420364895253876	0.443160610723162	0.437614865664576	0.45911338619955	0.44665640904249	0.422926026748728	0.419164043082022	0.442447863652503	0.439994437211504	0.446960113622914	0.450020594153154	0.455053970884128	0.434217658894544	0.440002248786839	0.40345058586815	0.408432713930643	0.402745768730027	0.425067818676766	0.427008048289738	0.45589241330335	0.456125695348562	0.439596638655462	0.451104391052196	0.447081784826607	0.445590957509764	0.420027222156468	0.395114096342762	0.402178127589064	0.389638892176589	0.413860220144396
NANOG_18347094_ChIP.ChIP_MESCs_Mouse.2	0.463068177497243	0.466700825126431	0.468946537891175	0.477896117723107	0.422324422981862	0.426274002813795	0.413303927906004	0.481641412220997	0.454260998517054	0.440700787102171	0.439904273926765	0.453300695843948	0.428733697098749	0.443835792235446	0.428241758241758	0.461131316780106	0.451049659682878	0.488909844480779	0.474243982660938	0.43212080307236	0.429096733716111	0.456401384083045	0.458152496292635	0.460100098863075	0.461689798091182	0.474650176812807	0.43136393018746	0.440323491387505	0.426725445834442	0.414615479676033	0.41388788547093	0.417546959960455	0.414838872200464	0.464111753298604	0.453475797558843	0.4353129396555	0.450706015437849	0.455178238716301	0.441866040533861	0.427306361458611	0.39375470550211	0.395095535951937	0.383583881516407	0.417535552682611
NANOG_18555785_Chip.Seq_ESCs_Mouse.2	0.500763520131979	0.507702050145211	0.503805743156158	0.48492619133543	0.449254523895448	0.455141516729391	0.44208417109175	0.492562767438264	0.488012235569074	0.469527933872936	0.456234125552061	0.476277946761527	0.455953497963603	0.472793902837209	0.448025124160093	0.466128954649344	0.459392517743294	0.48847175680088	0.481812995136705	0.45592497121548	0.482596965166435	0.473398979223591	0.474702617243216	0.475880290766613	0.482373562922101	0.487076008317437	0.467039576566823	0.469301953910399	0.456804660514513	0.444117818906704	0.447294770669004	0.419290611950302	0.421720540977127	0.470689625543469	0.469639119451462	0.463814335550171	0.473631317557698	0.469495282775687	0.48391435101648	0.480808028732966	0.477695348077881	0.455987180148133	0.45023457235655	0.438658211750958
NANOG_19829295_ChIP.Seq_ESCs_Human.2	0.512509387655991	0.51341476528692	0.513315815490283	0.498245180425111	0.486489580352265	0.493246351172048	0.476644205669884	0.496332700262768	0.495086678634302	0.498738021524399	0.4947749130612	0.493746043308964	0.489321487108775	0.4942527599275	0.490340643997537	0.491568800894971	0.493380163210795	0.490979264770924	0.486668747994554	0.500834959370745	0.501361535326205	0.50572859484351	0.504447364084953	0.505616463303588	0.510856900035556	0.485968467882509	0.491998074771704	0.492010389295037	0.492080547389234	0.493035963611451	0.492950629168076	0.48604261518849	0.485466000641743	0.508865416135494	0.503133612578158	0.497637606126042	0.502844308001839	0.4967269384534	0.506964556720521	0.509690055588799	0.500191308721631	0.498926034810209	0.490043014109669	0.493069785189618
NANOG_20526341_ChIP.Seq_ESCs_Human.2	0.516656433309577	0.514306859742965	0.51732729251999	0.512680382497827	0.513681659056913	0.517753725907884	0.519390071033073	0.519570355635264	0.504124538911557	0.510221479085576	0.511678714356199	0.517321340465357	0.514168787738768	0.516484763523303	0.496164214054681	0.501838871615748	0.50098976403236	0.522738963246063	0.518233414521447	0.51763194373742	0.506662855263261	0.504089453115822	0.502474879979951	0.503523538026581	0.505609654859148	0.507299803425564	0.502803339415915	0.505532826364469	0.510085443310595	0.504564129472852	0.514434672284571	0.520349448260199	0.520498876158105	0.524504139027466	0.515955813825996	0.516536452418805	0.523690117239813	0.518635648108265	0.517814264568829	0.512047271844432	0.51147383837039	0.511971696413887	0.512493440992427	0.515742714606812
NANOG_18692474_ChIP.Seq_MESCs_Mouse.2	0.465557304554475	0.465407550775412	0.465816387779602	0.479569358355587	0.427045777494671	0.428259242472499	0.426882181444006	0.481090048264204	0.462654592449225	0.442848078006713	0.43669255457285	0.464718989636671	0.438969730749443	0.451213709973785	0.435719246882426	0.466774750716613	0.453316939020506	0.489564948428351	0.472683195727271	0.433672121909988	0.429961596883651	0.450067312639341	0.451677671068427	0.452566883896416	0.456016549476934	0.475161881078962	0.438420878555504	0.44515906362545	0.429569480853566	0.421594739936791	0.419126773158243	0.426670566185658	0.425260063208957	0.466295048631698	0.457785175294608	0.44297927334199	0.449724379547737	0.454791753436068	0.444366869196658	0.436976259891712	0.406521914888404	0.413645968591518	0.401066161158341	0.42320479212093
